5002, 33752, 0, 1, 0
5016, 33539, 0, 0, 0
5032, 33355, 0, 0, 0
5051, 33200, 0, 0, 0
5051, 33070, 0, 0, 0
5064, 32964, 0, 0, 0
5080, 32882, 0, 0, 0
5096, 32828, 0, 0, 0
5112, 32805, 0, 0, 0
5128, 32813, 0, 0, 0
5128, 32850, 0, 0, 0
5144, 32906, 0, 0, 0
5160, 32969, 0, 0, 0
5176, 33024, 0, 0, 0
5192, 33060, 0, 0, 0
5208, 33070, 0, 0, 0
5208, 33049, 0, 0, 0
5224, 33000, 0, 0, 0
5240, 32929, 0, 0, 0
5256, 32844, 0, 0, 0
5272, 32748, 0, 0, 0
5288, 32652, 0, 0, 0
5288, 32560, 0, 0, 0
5304, 32475, 0, 0, 0
5320, 32398, 0, 0, 0
5336, 32332, 0, 0, 0
5352, 32276, 0, 0, 0
5368, 32232, 0, 0, 0
5368, 32197, 0, 0, 0
5384, 32174, 0, 0, 0
5400, 32160, 0, 0, 0
5416, 32151, 0, 0, 0
5432, 32144, 0, 0, 0
5448, 32141, 0, 0, 0
5448, 32141, 0, 0, 0
5464, 32147, 0, 0, 0
5480, 32156, 0, 0, 0
5496, 32169, 0, 0, 0
5512, 32182, 0, 0, 0
5528, 32191, 0, 0, 0
5528, 32197, 0, 0, 0
5544, 32202, 0, 0, 0
5560, 32206, 0, 0, 0
5576, 32207, 0, 0, 0
5592, 32208, 0, 0, 0
5608, 32207, 0, 0, 0
5608, 32205, 0, 0, 0
5624, 32201, 0, 0, 0
5640, 32198, 0, 0, 0
5656, 32195, 0, 0, 0
5672, 32192, 0, 0, 0
5688, 32190, 0, 0, 0
5688, 32188, 0, 0, 0
5704, 32187, 0, 0, 0
5719, 32186, 0, 0, 0
5736, 32184, 0, 0, 0
5752, 32183, 0, 0, 0
5767, 32196, 0, 0, 0
5768, 32248, 0, 0, 0
5783, 32380, 0, 0, 0
5799, 32627, 0, 0, 0
5815, 32998, 0, 0, 0
5831, 33464, 0, 0, 0
5848, 33965, 1, 0, 0
5848, 34422, 0, 0, 0
5863, 34761, 0, 0, 0
5879, 34943, 0, 0, 0
5895, 34967, 0, 0, 0
5911, 34858, 0, 0, 0
5927, 34657, 0, 0, 0
5928, 34402, 0, 0, 0
5943, 34124, 0, 1, 0
5960, 33846, 0, 0, 0
5975, 33586, 0, 0, 0
5991, 33349, 0, 0, 0
6007, 33142, 0, 0, 0
6008, 32965, 0, 0, 0
6023, 32818, 0, 0, 0
6040, 32700, 0, 0, 0
6055, 32615, 0, 0, 0
6071, 32567, 0, 0, 0
6087, 32557, 0, 0, 0
6087, 32584, 0, 0, 0
6103, 32639, 0, 0, 0
6120, 32710, 0, 0, 0
6135, 32790, 0, 0, 0
6151, 32872, 0, 0, 0
6167, 32951, 0, 0, 0
6167, 33021, 0, 0, 0
6183, 33077, 0, 0, 0
6200, 33106, 0, 0, 0
6215, 33099, 0, 0, 0
6231, 33049, 0, 0, 0
6247, 32957, 0, 0, 0
6247, 32827, 0, 0, 0
6263, 32673, 0, 0, 0
6279, 32514, 0, 0, 0
6295, 32366, 0, 0, 0
6311, 32239, 0, 0, 0
6327, 32138, 0, 0, 0
6327, 32058, 0, 0, 0
6343, 31995, 0, 0, 0
6359, 31941, 0, 0, 0
6375, 31896, 0, 0, 0
6391, 31861, 0, 0, 0
6407, 31836, 0, 0, 0
6407, 31823, 0, 0, 0
6423, 31820, 0, 0, 0
6439, 31822, 0, 0, 0
6455, 31827, 0, 0, 0
6471, 31830, 0, 0, 0
6487, 31830, 0, 0, 0
6487, 31823, 0, 0, 0
6503, 31811, 0, 0, 0
6519, 31792, 0, 0, 0
6535, 31769, 0, 0, 0
6551, 31743, 0, 0, 0
6567, 31718, 0, 0, 0
6567, 31696, 0, 0, 0
6583, 31678, 0, 0, 0
6599, 31664, 0, 0, 0
6615, 31653, 0, 0, 0
6631, 31644, 0, 0, 0
6647, 31635, 0, 0, 0
6647, 31630, 0, 0, 0
6663, 31634, 0, 0, 0
6679, 31645, 0, 0, 0
6695, 31663, 0, 0, 0
6711, 31686, 0, 0, 0
6727, 31709, 0, 0, 0
6727, 31735, 0, 0, 0
6743, 31767, 0, 0, 0
6759, 31823, 0, 0, 0
6775, 31936, 0, 0, 0
6791, 32145, 0, 0, 0
6807, 32477, 0, 0, 0
6807, 32927, 0, 0, 0
6823, 33452, 1, 0, 0
6839, 33983, 0, 0, 0
6855, 34440, 0, 0, 0
6871, 34759, 0, 0, 0
6886, 34913, 0, 0, 0
6887, 34913, 0, 0, 0
6902, 34792, 0, 0, 0
6919, 34587, 0, 0, 0
6934, 34336, 0, 1, 0
6950, 34072, 0, 0, 0
6966, 33820, 0, 0, 0
6967, 33595, 0, 0, 0
6982, 33405, 0, 0, 0
6999, 33253, 0, 0, 0
7014, 33130, 0, 0, 0
7030, 33034, 0, 0, 0
7047, 32961, 0, 0, 0
7047, 32912, 0, 0, 0
7063, 32888, 0, 0, 0
7079, 32894, 0, 0, 0
7095, 32932, 0, 0, 0
7111, 32996, 0, 0, 0
7127, 33073, 0, 0, 0
7143, 33147, 0, 0, 0
7143, 33203, 0, 0, 0
7159, 33228, 0, 0, 0
7175, 33218, 0, 0, 0
7191, 33173, 0, 0, 0
7206, 33101, 0, 0, 0
7222, 33012, 0, 0, 0
7222, 32913, 0, 0, 0
7238, 32811, 0, 0, 0
7254, 32714, 0, 0, 0
7270, 32624, 0, 0, 0
7286, 32543, 0, 0, 0
7302, 32476, 0, 0, 0
7302, 32423, 0, 0, 0
7318, 32383, 0, 0, 0
7334, 32354, 0, 0, 0
7350, 32335, 0, 0, 0
7366, 32325, 0, 0, 0
7382, 32330, 0, 0, 0
7382, 32356, 0, 0, 0
7402, 32407, 0, 0, 0
7414, 32482, 0, 0, 0
7430, 32574, 0, 0, 0
7446, 32670, 0, 0, 0
7462, 32755, 0, 0, 0
7462, 32818, 0, 0, 0
7478, 32857, 0, 0, 0
7494, 32871, 0, 0, 0
7510, 32865, 0, 0, 0
7526, 32841, 0, 0, 0
7542, 32805, 0, 0, 0
7542, 32758, 0, 0, 0
7558, 32709, 0, 0, 0
7574, 32659, 0, 0, 0
7590, 32617, 0, 0, 0
7606, 32581, 0, 0, 0
7622, 32547, 0, 0, 0
7622, 32514, 0, 0, 0
7638, 32480, 0, 0, 0
7654, 32447, 0, 0, 0
7670, 32417, 0, 0, 0
7687, 32397, 0, 0, 0
7702, 32395, 0, 0, 0
7702, 32433, 0, 0, 0
7718, 32547, 0, 0, 0
7734, 32767, 0, 0, 0
7750, 33099, 0, 0, 0
7766, 33516, 0, 0, 0
7782, 33962, 0, 0, 0
7782, 34361, 0, 0, 0
7798, 34644, 0, 0, 0
7814, 34774, 0, 0, 0
7830, 34756, 0, 0, 0
7846, 34616, 0, 0, 0
7862, 34392, 0, 0, 0
7862, 34119, 0, 0, 0
7878, 33834, 0, 1, 0
7894, 33558, 0, 0, 0
7910, 33310, 0, 0, 0
7926, 33096, 0, 0, 0
7941, 32919, 0, 0, 0
7942, 32777, 0, 0, 0
7957, 32665, 0, 0, 0
7973, 32584, 0, 0, 0
7990, 32533, 0, 0, 0
8006, 32517, 0, 0, 0
8021, 32535, 0, 0, 0
8022, 32586, 0, 0, 0
8037, 32656, 0, 0, 0
8053, 32735, 0, 0, 0
8069, 32805, 0, 0, 0
8085, 32854, 0, 0, 0
8101, 32872, 0, 0, 0
8101, 32860, 0, 0, 0
8117, 32820, 0, 0, 0
8133, 32758, 0, 0, 0
8149, 32679, 0, 0, 0
8165, 32590, 0, 0, 0
8181, 32496, 0, 0, 0
8181, 32402, 0, 0, 0
8197, 32315, 0, 0, 0
8213, 32237, 0, 0, 0
8229, 32169, 0, 0, 0
8245, 32112, 0, 0, 0
8261, 32065, 0, 0, 0
8262, 32027, 0, 0, 0
8277, 31998, 0, 0, 0
8293, 31981, 0, 0, 0
8309, 31973, 0, 0, 0
8325, 31974, 0, 0, 0
8341, 31981, 0, 0, 0
8341, 31993, 0, 0, 0
8357, 32011, 0, 0, 0
8373, 32033, 0, 0, 0
8389, 32057, 0, 0, 0
8405, 32080, 0, 0, 0
8421, 32102, 0, 0, 0
8421, 32122, 0, 0, 0
8437, 32138, 0, 0, 0
8453, 32153, 0, 0, 0
8469, 32166, 0, 0, 0
8485, 32178, 0, 0, 0
8501, 32185, 0, 0, 0
8501, 32190, 0, 0, 0
8517, 32191, 0, 0, 0
8533, 32190, 0, 0, 0
8549, 32187, 0, 0, 0
8565, 32183, 0, 0, 0
8581, 32179, 0, 0, 0
8581, 32173, 0, 0, 0
8597, 32168, 0, 0, 0
8613, 32165, 0, 0, 0
8629, 32171, 0, 0, 0
8645, 32203, 0, 0, 0
8661, 32293, 0, 0, 0
8661, 32480, 0, 0, 0
8677, 32787, 0, 0, 0
8693, 33207, 0, 0, 0
8709, 33694, 0, 0, 0
8725, 34178, 1, 0, 0
8741, 34580, 0, 0, 0
8741, 34838, 0, 0, 0
8757, 34932, 0, 0, 0
8773, 34874, 0, 0, 0
8789, 34701, 0, 0, 0
8805, 34454, 0, 0, 0
8821, 34171, 0, 1, 0
8821, 33886, 0, 0, 0
8837, 33621, 0, 0, 0
8853, 33389, 0, 0, 0
8869, 33196, 0, 0, 0
8884, 33042, 0, 0, 0
8900, 32920, 0, 0, 0
8901, 32825, 0, 0, 0
8916, 32754, 0, 0, 0
8933, 32711, 0, 0, 0
8948, 32698, 0, 0, 0
8964, 32716, 0, 0, 0
8980, 32764, 0, 0, 0
8981, 32834, 0, 0, 0
8997, 32908, 0, 0, 0
9012, 32972, 0, 0, 0
9028, 33013, 0, 0, 0
9044, 33022, 0, 0, 0
9060, 32999, 0, 0, 0
9061, 32946, 0, 0, 0
9076, 32870, 0, 0, 0
9092, 32781, 0, 0, 0
9108, 32683, 0, 0, 0
9124, 32581, 0, 0, 0
9140, 32484, 0, 0, 0
9141, 32396, 0, 0, 0
9156, 32318, 0, 0, 0
9172, 32252, 0, 0, 0
9188, 32201, 0, 0, 0
9204, 32164, 0, 0, 0
9220, 32139, 0, 0, 0
9220, 32124, 0, 0, 0
9236, 32116, 0, 0, 0
9252, 32113, 0, 0, 0
9268, 32113, 0, 0, 0
9284, 32115, 0, 0, 0
9300, 32122, 0, 0, 0
9300, 32131, 0, 0, 0
9316, 32142, 0, 0, 0
9332, 32154, 0, 0, 0
9348, 32167, 0, 0, 0
9364, 32179, 0, 0, 0
9380, 32191, 0, 0, 0
9380, 32201, 0, 0, 0
9396, 32210, 0, 0, 0
9412, 32218, 0, 0, 0
9428, 32225, 0, 0, 0
9444, 32232, 0, 0, 0
9460, 32238, 0, 0, 0
9460, 32240, 0, 0, 0
9476, 32242, 0, 0, 0
9492, 32241, 0, 0, 0
9508, 32237, 0, 0, 0
9524, 32229, 0, 0, 0
9540, 32220, 0, 0, 0
9540, 32209, 0, 0, 0
9556, 32200, 0, 0, 0
9572, 32208, 0, 0, 0
9588, 32258, 0, 0, 0
9604, 32390, 0, 0, 0
9620, 32636, 0, 0, 0
9620, 33005, 0, 0, 0
9636, 33466, 0, 0, 0
9652, 33960, 0, 0, 0
9668, 34406, 1, 0, 0
9684, 34734, 0, 0, 0
9700, 34903, 0, 0, 0
9700, 34914, 0, 0, 0
9716, 34792, 0, 0, 0
9732, 34576, 0, 0, 0
9748, 34309, 0, 0, 0
9764, 34026, 0, 1, 0
9780, 33753, 0, 0, 0
9780, 33509, 0, 0, 0
9796, 33303, 0, 0, 0
9812, 33136, 0, 0, 0
9828, 33002, 0, 0, 0
9844, 32898, 0, 0, 0
9860, 32819, 0, 0, 0
9860, 32766, 0, 0, 0
9876, 32743, 0, 0, 0
9892, 32752, 0, 0, 0
9908, 32791, 0, 0, 0
9924, 32856, 0, 0, 0
9940, 32930, 0, 0, 0
9940, 32999, 0, 0, 0
9955, 33050, 0, 0, 0
9971, 33072, 0, 0, 0
9987, 33060, 0, 0, 0
10003, 33018, 0, 0, 0
10019, 32948, 0, 0, 0
10020, 32859, 0, 0, 0
10035, 32758, 0, 0, 0
10051, 32655, 0, 0, 0
10067, 32556, 0, 0, 0
10084, 32464, 0, 0, 0
10099, 32384, 0, 0, 0
10100, 32315, 0, 0, 0
10115, 32258, 0, 0, 0
10131, 32212, 0, 0, 0
10147, 32178, 0, 0, 0
10163, 32155, 0, 0, 0
10179, 32145, 0, 0, 0
10180, 32142, 0, 0, 0
10195, 32146, 0, 0, 0
10211, 32154, 0, 0, 0
10227, 32168, 0, 0, 0
10243, 32186, 0, 0, 0
10259, 32207, 0, 0, 0
10259, 32231, 0, 0, 0
10275, 32253, 0, 0, 0
10291, 32272, 0, 0, 0
10307, 32287, 0, 0, 0
10323, 32296, 0, 0, 0
10339, 32303, 0, 0, 0
10339, 32309, 0, 0, 0
10355, 32316, 0, 0, 0
10372, 32322, 0, 0, 0
